date,customer_id,installment_amount
2024-12-31,15258,376.67
2024-12-31,15259,452.13
2024-12-31,15260,120.31
2024-12-31,15261,378.85
2024-12-31,15262,377.7
2024-12-31,15263,273.36
2024-12-31,15265,270.85
2024-12-31,15266,298.42
2024-12-31,15267,397.43
2024-12-31,15269,251.13
2024-12-31,15271,717.11
2024-12-31,15272,538.53
2024-12-31,15274,126.98
2024-12-31,15276,287.4
2024-12-31,15279,325.63
2024-12-31,15282,374.29
2024-12-31,15284,267.37
2024-12-31,15285,225.4
2024-12-31,15286,152.13
2024-12-31,15288,334.05
2024-12-31,15289,274.61
2024-12-31,15292,358.82
2024-12-31,15293,542.37
2024-12-31,15294,236.5
2024-12-31,15295,465.4
2024-12-31,15296,575.59
2024-12-31,15297,320.88
2024-12-31,15298,591.16
2024-12-31,15299,562.65
2024-12-31,15301,349.71
2024-12-31,15302,672.27
2024-12-31,15303,420.12
2024-12-31,15305,378.31
2024-12-31,15306,380.15
2024-12-31,15307,543.22
2024-12-31,15308,289.94
2024-12-31,15315,387.02
2024-12-31,15317,219.55
2024-12-31,15318,526.3
2024-12-31,15319,343.03
2024-12-31,15323,192.88
2024-12-31,15329,183.69
2024-12-31,15331,267.95
2024-12-31,15332,173.54
2024-12-31,15333,197.87
2024-12-31,15336,200.49
2024-12-31,15340,170.28
2024-12-31,15341,156.28
2024-12-31,15342,300.55
2024-12-31,15344,592.39
2024-12-31,15346,206.6
2024-12-31,15347,522.62
2024-12-31,15350,585.65
2024-12-31,15353,562.57
2024-12-31,15354,298.81
2024-12-31,15356,260.89
2024-12-31,15357,151.6
2024-12-31,15361,149.42
2024-12-31,15362,264.56
2024-12-31,15364,286.97
2024-12-31,15366,192.74
2024-12-31,15367,753.7
2024-12-31,15368,144.09
2024-12-31,15369,150.9
2024-12-31,15373,181.13
2024-12-31,15374,619.56
2024-12-31,15376,316.06
2024-12-31,15378,310.82
2024-12-31,15385,467.55
2024-12-31,15387,194.44
2024-12-31,15388,848.68
2024-12-31,15390,385.48
2024-12-31,15391,455.39
2024-12-31,15392,380.01
2024-12-31,15399,283.4
2024-12-31,15400,632.73
2024-12-31,15403,348.06
2024-12-31,15404,231.25
2024-12-31,15407,505.18
2024-12-31,15409,250.44
2024-12-31,15411,395.7
2024-12-31,15416,582.43
2024-12-31,15417,832.18
2024-12-31,15420,387.71
2024-12-31,15421,617.31
2024-12-31,15422,238.86
2024-12-31,15425,406.86
2024-12-31,15426,244.84
2024-12-31,15429,378.06
2024-12-31,15430,492.51
2024-12-31,15435,286.86
2024-12-31,15438,421.52
2024-12-31,15439,95.62
2024-12-31,15440,295.61
2024-12-31,15442,228.55
2024-12-31,15443,477.89
2024-12-31,15444,303.34
2024-12-31,15448,291.73
2024-12-31,15449,192.26
2024-12-31,15451,392.67
2024-12-31,15454,374.66
2024-12-31,15456,272.77
2024-12-31,15457,260.98
2024-12-31,15459,460
2024-12-31,15460,276.67
2024-12-31,15463,113.6
2024-12-31,15469,183.3
2024-12-31,15471,396.06
2024-12-31,15472,287.87
2024-12-31,15474,247.79
2024-12-31,15475,572.11
2024-12-31,15476,167.18
2024-12-31,15478,160.29
2024-12-31,15479,201.27
2024-12-31,15481,485.92
2024-12-31,15482,113.83
2024-12-31,15484,579.42
2024-12-31,15485,323.22
2024-12-31,15486,265.76
2024-12-31,15488,320.39
2024-12-31,15489,437.95
2024-12-31,15490,268.9
2024-12-31,15491,260.54
2024-12-31,15493,358.67
2024-12-31,15494,243.79
2024-12-31,15495,288.62
2024-12-31,15496,171.95
2024-12-31,15501,305.73
2024-12-31,15506,279.99
2024-12-31,15507,209.15
2024-12-31,15513,338.62
2024-12-31,15515,149.81
2024-12-31,15518,294.29
2024-12-31,15519,576.18
2024-12-31,15520,419.33
2024-12-31,15521,723.48
2024-12-31,15523,290.84
2024-12-31,15528,427.84
2024-12-31,15529,460.07
2024-12-31,15532,204.49
2024-12-31,15534,279.02
2024-12-31,15535,242.55
2024-12-31,15539,234.58
2024-12-31,15542,226.4
2024-12-31,15543,655.41
2024-12-31,15544,445.03
2024-12-31,15545,232.11
2024-12-31,15546,189.27
2024-12-31,15547,232.2
2024-12-31,15548,402.84
2024-12-31,15550,317.89
2024-12-31,15551,275.5
2024-12-31,15553,156.78
2024-12-31,15554,427.05
2024-12-31,15556,276.11
2024-12-31,15557,291.38
2024-12-31,15558,718.12
2024-12-31,15560,480.96
2024-12-31,15565,1034.23
2024-12-31,15566,286.56
2024-12-31,15570,277.91
2024-12-31,15571,306.69
2024-12-31,15572,179.33
2024-12-31,15573,289.54
2024-12-31,15576,265.44
2024-12-31,15578,406.43
2024-12-31,15583,266.97
2024-12-31,15584,216.9
2024-12-31,15586,271.59
2024-12-31,15588,122.21
2024-12-31,15592,411.91
2024-12-31,15594,171.71
2024-12-31,15595,179.85
2024-12-31,15596,256.47
2024-12-31,15599,235.49
2024-12-31,15600,390.62
2024-12-31,15604,463.08
2024-12-31,15606,313.19
2024-12-31,15607,265.12
2024-12-31,15608,218.05
2024-12-31,15612,119.14
2024-12-31,15616,142.99
2024-12-31,15617,171.58
2024-12-31,15621,337.28
2024-12-31,15622,383.44
2024-12-31,15623,947.05
2024-12-31,15624,259.48
2024-12-31,15625,195.64
2024-12-31,15626,255.83
2024-12-31,15627,139.13
2024-12-31,15631,168.64
2024-12-31,15633,685.25
2024-12-31,15634,530.72
2024-12-31,15635,755.77
2024-12-31,15636,298.44
2024-12-31,15637,322.31
2024-12-31,15638,316.62
2024-12-31,15643,128.82
2024-12-31,15644,199.32
2024-12-31,15645,316.05
2024-12-31,15647,124.5
2024-12-31,15651,319.48
2024-12-31,15653,292.49
2024-12-31,15654,394.37
2024-12-31,15655,306.86
2024-12-31,15656,350.26
2024-12-31,15660,1028.88
2024-12-31,15661,120.82
2024-12-31,15662,263.86
2024-12-31,15664,138.2
2024-12-31,15665,652.42
2024-12-31,15671,234.75
2024-12-31,15673,221.79
2024-12-31,15674,1090.57
2024-12-31,15675,528.93
2024-12-31,15677,621.05
2024-12-31,15678,382.6
2024-12-31,15685,602.6
2024-12-31,15687,201.74
2024-12-31,15689,282.13
2024-12-31,15690,292.74
2024-12-31,15693,228.6
2024-12-31,15697,799.18
2024-12-31,15699,247.23
2024-12-31,15701,312.98
2024-12-31,15704,352.15
2024-12-31,15707,529.7
2024-12-31,15708,343.1
2024-12-31,15709,506.33
2024-12-31,15715,443.27
2024-12-31,15718,187.89
2024-12-31,15721,276.23
2024-12-31,15725,255.56
2024-12-31,15726,362.47
2024-12-31,15727,403.21
2024-12-31,15729,249.55
2024-12-31,15734,219.47
2024-12-31,15737,495.52
2024-12-31,15738,291.6
2024-12-31,15739,222.19
2024-12-31,15742,187.31
2024-12-31,15743,425.79
2024-12-31,15749,294.31
2024-12-31,15750,304.19
2024-12-31,15751,162.54
2024-12-31,15754,239.55
2024-12-31,15756,399.47
2024-12-31,15759,661.74
2024-12-31,15762,219.71
2024-12-31,15763,348.44
2024-12-31,15764,414.65
2024-12-31,15766,291.95
2024-12-31,15768,377.42
2024-12-31,15770,161.81
2024-12-31,15772,487.02
2024-12-31,15773,286.51
2024-12-31,15775,531.63
2024-12-31,15776,312.23
2024-12-31,15777,973.91
2024-12-31,15779,254.56
2024-12-31,15781,329.89
2024-12-31,15783,355.71
2024-12-31,15794,217.64
2024-12-31,15798,562.75
2024-12-31,15802,318.83
2024-12-31,15803,190.94
2024-12-31,15804,178.2
2024-12-31,15807,380.19
2024-12-31,15808,268.8
2024-12-31,15812,412.58
2024-12-31,15814,324.6
2024-12-31,15815,335.92
2024-12-31,15818,491.52
2024-12-31,15820,876
2024-12-31,15823,565.21
2024-12-31,15824,495.99
2024-12-31,15828,302.86
2024-12-31,15829,397.39
2024-12-31,15830,230.42
2024-12-31,15835,319.02
2024-12-31,15837,211.14
2024-12-31,15839,310.92
2024-12-31,15840,106.8
2024-12-31,15841,374.01
2024-12-31,15842,437.85
2024-12-31,15844,379.38
2024-12-31,15847,235.24
2024-12-31,15848,690.21
2024-12-31,15851,390.35
2024-12-31,15854,279.16
2024-12-31,15856,354.96
2024-12-31,15860,407.82
2024-12-31,15863,379.75
2024-12-31,15867,216.06
2024-12-31,15870,280.58
2024-12-31,15871,224.13
2024-12-31,15872,468.03
2024-12-31,15875,566.05
2024-12-31,15877,199.63
2024-12-31,15879,276.08
2024-12-31,15885,204.36
2024-12-31,15887,220.18
2024-12-31,15893,209.74
2024-12-31,15895,348.87
2024-12-31,15897,369.23
2024-12-31,15901,205.55
2024-12-31,15903,281.88
2024-12-31,15905,156.77
2024-12-31,15906,105.69
2024-12-31,15908,534.4
2024-12-31,15909,214.16
2024-12-31,15910,220.55
2024-12-31,15911,297.44
2024-12-31,15912,349.63
2024-12-31,15915,697.4
2024-12-31,15916,238.86
2024-12-31,15917,192.17
2024-12-31,15925,300.51
2024-12-31,15927,391.86
2024-12-31,15930,1023.15
2024-12-31,15931,362.83
2024-12-31,15932,330.69
2024-12-31,15933,354.79
2024-12-31,15935,230.05
2024-12-31,15938,249
2024-12-31,15939,212.07
2024-12-31,15941,227.64
2024-12-31,15944,336.91
2024-12-31,15947,294.93
2024-12-31,15948,288.33
2024-12-31,15951,216.01
2024-12-31,15956,661.71
2024-12-31,15958,241.85
2024-12-31,15959,233.55
2024-12-31,15960,191.93
2024-12-31,15963,344.95
2024-12-31,15964,201.51
2024-12-31,15965,295.14
2024-12-31,15973,354.75
2024-12-31,15981,235.53
2024-12-31,15982,131.61
2024-12-31,15992,366.54
2024-12-31,15993,345.19
2024-12-31,15994,156.67
2024-12-31,15996,292.33
2024-12-31,15997,325.61
2024-12-31,15998,559.94
2024-12-31,15999,360.8
2024-12-31,16000,143.21
2024-12-31,16002,412.45
2024-12-31,16003,605.35
2024-12-31,16004,492.22
2024-12-31,16005,350.78
2024-12-31,16006,218.97
2024-12-31,16009,367.11
2024-12-31,16010,321.53
2024-12-31,16011,320.38
2024-12-31,16012,205.13
2024-12-31,16014,700.81
2024-12-31,16017,548.34
2024-12-31,16018,194.51
2024-12-31,16019,297.33
2024-12-31,16021,464.62
2024-12-31,16022,645.81
2024-12-31,16023,164.54
2024-12-31,16025,244.43
2024-12-31,16026,199.09
2024-12-31,16029,209.95
2024-12-31,16030,237.7
2024-12-31,16031,672
2024-12-31,16032,350.87
2024-12-31,16033,412.72
2024-12-31,16035,179.79
2024-12-31,16037,361.32
2024-12-31,16038,244.1
2024-12-31,16041,154.62
2024-12-31,16045,786.64
2024-12-31,16046,243.8
2024-12-31,16051,393.96
2024-12-31,16052,307.68
2024-12-31,16054,247.27
2024-12-31,16057,644.45
2024-12-31,16059,578.14
2024-12-31,16060,144.16
2024-12-31,16063,473.2
2024-12-31,16065,215.79
2024-12-31,16066,200.06
2024-12-31,16067,302.62
2024-12-31,16068,342.07
2024-12-31,16069,267.08
2024-12-31,16070,409.43
2024-12-31,16071,292.4
2024-12-31,16074,241.85
2024-12-31,16079,187.48
2024-12-31,16086,430.9
2024-12-31,16087,280.51
2024-12-31,16090,299.56
2024-12-31,16092,563.83
2024-12-31,16093,260.81
2024-12-31,16095,479.42
2024-12-31,16096,337.45
2024-12-31,16098,515.19
2024-12-31,16104,225.58
2024-12-31,16106,722.38
2024-12-31,16107,406.15
2024-12-31,16108,193.13
2024-12-31,16110,550.31
2024-12-31,16115,519.55
2024-12-31,16118,192.43
2024-12-31,16123,297.95
2024-12-31,16125,223.82
2024-12-31,16130,946.5
2024-12-31,16131,359.93
2024-12-31,16133,518.88
2024-12-31,16134,550.4
2024-12-31,16135,412.49
2024-12-31,16137,329.53
2024-12-31,16147,455.44
2024-12-31,16153,640.92
2024-12-31,16156,154.14
2024-12-31,16158,276.79
2024-12-31,16162,201.79
2024-12-31,16163,405.36
2024-12-31,16164,1310.37
2024-12-31,16165,241.82
2024-12-31,16166,491.27
2024-12-31,16167,209.26
2024-12-31,16170,171.06
2024-12-31,16176,856.86
2024-12-31,16178,427.57
2024-12-31,16180,226.55
2024-12-31,16183,222.9
2024-12-31,16186,613.88
2024-12-31,16187,537.08
2024-12-31,16190,324.79
2024-12-31,16192,208.18
2024-12-31,16194,219.6
2024-12-31,16197,463.78
2024-12-31,16198,237.11
2024-12-31,16200,268.45
2024-12-31,16202,665.88
2024-12-31,16204,473.76
2024-12-31,16205,385.61
2024-12-31,16208,291.53
2024-12-31,16210,421.09
2024-12-31,16211,155.24
2024-12-31,16212,283.03
2024-12-31,16215,394.87
2024-12-31,16223,202.46
2024-12-31,16225,259.67
2024-12-31,16226,430.79
2024-12-31,16228,583.57
2024-12-31,16229,177.38
2024-12-31,16230,393.28
2024-12-31,16232,166.28
2024-12-31,16234,176.54
2024-12-31,16235,268.52
2024-12-31,16236,439.16
2024-12-31,16237,293.7
2024-12-31,16238,360.09
2024-12-31,16243,538.52
2024-12-31,16245,343.99
2024-12-31,16246,302.27
2024-12-31,16247,453.13
2024-12-31,16250,303.22
2024-12-31,16252,608.37
2024-12-31,16253,456.55
2024-12-31,16256,644.94
2024-12-31,16258,276.59
2024-12-31,16259,404.96
2024-12-31,16260,126.58
2024-12-31,16261,297.96
2024-12-31,16276,220.52
2024-12-31,16278,276.96
2024-12-31,16279,615.56
2024-12-31,16287,163.14
2024-12-31,16288,162.51
2024-12-31,16289,394.13
2024-12-31,16290,175.91
2024-12-31,16291,506.11
2024-12-31,16293,508.83
2024-12-31,16294,508.07
2024-12-31,16296,576.34
2024-12-31,16298,278.32
2024-12-31,16300,503.99
2024-12-31,16304,412.14
2024-12-31,16305,110.15
2024-12-31,16307,432.46
2024-12-31,16310,187.56
2024-12-31,16311,156.86
2024-12-31,16313,178.86
2024-12-31,16314,337.98
2024-12-31,16316,206.71
2024-12-31,16317,279.94
2024-12-31,16318,332.09
2024-12-31,16321,456.91
2024-12-31,16323,369.21
2024-12-31,16324,402.59
2024-12-31,16325,147.55
2024-12-31,16326,444.06
2024-12-31,16331,449.05
2024-12-31,16332,227.59
2024-12-31,16334,397.2
2024-12-31,16335,185.4
2024-12-31,16337,431.59
2024-12-31,16340,347.39
2024-12-31,16341,281.77
2024-12-31,16342,294.12
2024-12-31,16343,199.62
2024-12-31,16344,238.17
2024-12-31,16345,370.26
2024-12-31,16347,413.15
2024-12-31,16350,247.56
2024-12-31,16352,281.26
2024-12-31,16353,224.73
2024-12-31,16354,479.3
2024-12-31,16355,355.69
2024-12-31,16358,345.88
2024-12-31,16361,264.03
2024-12-31,16362,228.35
2024-12-31,16366,304.89
2024-12-31,16371,417.95
2024-12-31,16372,156.34
2024-12-31,16376,690.28
2024-12-31,16377,364.41
2024-12-31,16378,222.19
2024-12-31,16379,142.82
2024-12-31,16380,168.65
2024-12-31,16381,393.76
2024-12-31,16383,246.31
2024-12-31,16384,232.77
2024-12-31,16385,315.06
2024-12-31,16386,142.89
2024-12-31,16387,280.67
2024-12-31,16389,403.05
2024-12-31,16390,482.03
2024-12-31,16396,556.27
2024-12-31,16397,238.05
2024-12-31,16398,322.22
2024-12-31,16399,290.43
2024-12-31,16400,176.62
2024-12-31,16401,185.82
2024-12-31,16402,216.5
2024-12-31,16405,241.58
2024-12-31,16406,356.92
2024-12-31,16408,299.82
2024-12-31,16409,573.53
2024-12-31,16412,317.45
2024-12-31,16416,492.24
2024-12-31,16417,261.15
2024-12-31,16418,690.69
2024-12-31,16421,379.74
2024-12-31,16422,285.52
2024-12-31,16423,224.19
2024-12-31,16427,790.02
2024-12-31,16428,564.99
2024-12-31,16429,404.28
2024-12-31,16432,374.07
2024-12-31,16433,200.37
2024-12-31,16439,149.53
2024-12-31,16440,165.1
2024-12-31,16454,340.85
2024-12-31,16455,827.51
2024-12-31,16457,387.69
2024-12-31,16458,309.97
2024-12-31,16460,203.95
2024-12-31,16461,749.73
2024-12-31,16463,161.68
2024-12-31,16468,303.99
2024-12-31,16471,452.13
2024-12-31,16472,203.95
2024-12-31,16475,745.24
2024-12-31,16476,539.59
2024-12-31,16477,601.17
2024-12-31,16478,676.83
2024-12-31,16479,227.5
2024-12-31,16480,167.58
2024-12-31,16483,247.97
2024-12-31,16484,193.27
2024-12-31,16486,682.99
2024-12-31,16488,254.85
2024-12-31,16491,265.79
2024-12-31,16494,176.63
2024-12-31,16496,310.66
2024-12-31,16497,377.86
2024-12-31,16498,282.9
2024-12-31,16502,464.45
2024-12-31,16507,328.69
2024-12-31,16508,418.77
2024-12-31,16509,194.88
2024-12-31,16510,269.43
2024-12-31,16511,450.69
2024-12-31,16517,275.64
2024-12-31,16518,398.72
2024-12-31,16520,255.08
2024-12-31,16521,415.12
2024-12-31,16523,104.99
2024-12-31,16524,252.59
2024-12-31,16525,490.77
2024-12-31,16526,450.51
2024-12-31,16527,278.97
2024-12-31,16530,221.96
2024-12-31,16531,346.31
2024-12-31,16535,407.35
2024-12-31,16536,156.9
2024-12-31,16539,369
2024-12-31,16542,221.12
2024-12-31,16543,255.7
2024-12-31,16545,591.61
2024-12-31,16550,170.65
2024-12-31,16552,342.1
2024-12-31,16554,525.18
2024-12-31,16555,607.11
2024-12-31,16559,285.15
2024-12-31,16564,153.67
2024-12-31,16565,364.13
2024-12-31,16567,234.99
2024-12-31,16570,139.47
2024-12-31,16572,292.68
2024-12-31,16574,230.03
2024-12-31,16575,176.09
2024-12-31,16576,195.91
2024-12-31,16577,265.18
2024-12-31,16578,401.6
2024-12-31,16581,323.37
2024-12-31,16583,702.31
2024-12-31,16587,240.92
2024-12-31,16588,240.38
2024-12-31,16590,580.55
2024-12-31,16592,483.89
2024-12-31,16597,146.86
2024-12-31,16601,167.34
2024-12-31,16603,163.4
2024-12-31,16604,410.26
2024-12-31,16605,206.92
2024-12-31,16606,282.21
2024-12-31,16607,104.21
2024-12-31,16608,348.36
2024-12-31,16613,319.32
2024-12-31,16614,239.63
2024-12-31,16615,274.84
2024-12-31,16616,541.09
2024-12-31,16617,581.28
2024-12-31,16618,149.69
2024-12-31,16620,376.43
2024-12-31,16621,525.99
2024-12-31,16623,167.4
2024-12-31,16625,246.46
2024-12-31,16627,211.75
2024-12-31,16630,650.83
2024-12-31,16631,436.65
2024-12-31,16632,182.45
2024-12-31,16634,259.62
2024-12-31,16636,270.06
2024-12-31,16637,533.34
2024-12-31,16640,661.91
2024-12-31,16641,381.89
2024-12-31,16647,184.52
2024-12-31,16649,279.8
2024-12-31,16650,274.33
2024-12-31,16651,276.29
2024-12-31,16655,198.06
2024-12-31,16657,237.24
2024-12-31,16658,465.3
2024-12-31,16662,308.77
2024-12-31,16663,579.45
2024-12-31,16668,328.65
2024-12-31,16670,184.11
2024-12-31,16671,292.03
2024-12-31,16672,236.79
2024-12-31,16673,203.26
2024-12-31,16684,432.97
2024-12-31,16686,338.99
2024-12-31,16687,431.17
2024-12-31,16688,302.19
2024-12-31,16689,690.06
2024-12-31,16694,239.29
2024-12-31,16695,455.72
2024-12-31,16697,282.14
2024-12-31,16699,624.63
2024-12-31,16700,304.51
2024-12-31,16702,216.5
2024-12-31,16704,206.85
2024-12-31,16705,1198.57
2024-12-31,16706,384
2024-12-31,16707,502.03
2024-12-31,16709,359.42
2024-12-31,16712,235.6
2024-12-31,16714,628.6
2024-12-31,16715,688.86
2024-12-31,16716,244.03
2024-12-31,16717,707.13
2024-12-31,16718,296.65
2024-12-31,16721,491.2
2024-12-31,16722,688.66
2024-12-31,16729,280.68
2024-12-31,16730,385.76
2024-12-31,16731,222.62
2024-12-31,16733,570
2024-12-31,16738,179.9
2024-12-31,16741,244.1
2024-12-31,16742,260
2024-12-31,16744,293.1
2024-12-31,16747,348.91
2024-12-31,16748,324.36
2024-12-31,16751,691.51
2024-12-31,16753,150.23
2024-12-31,16755,157.16
2024-12-31,16757,118.13
2024-12-31,16759,558.71
2024-12-31,16761,272.74
2024-12-31,16763,543.14
2024-12-31,16764,294.37
2024-12-31,16765,339.01
2024-12-31,16766,362.12
2024-12-31,16767,437
2024-12-31,16768,196.6
2024-12-31,16770,445.41
2024-12-31,16771,268.32
2024-12-31,16776,578.78
2024-12-31,16779,233.24
2024-12-31,16787,581.87
2024-12-31,16788,243.08
2024-12-31,16789,212.31
2024-12-31,16790,431.95
2024-12-31,16796,424.01
2024-12-31,16801,466.64
2024-12-31,16803,212.85
2024-12-31,16807,493.02
2024-12-31,16810,290.68
2024-12-31,16811,254.3
2024-12-31,16812,494.82
2024-12-31,16813,509.94
2024-12-31,16815,352.28
2024-12-31,16817,334.56
2024-12-31,16821,428.13
2024-12-31,16822,146.92
2024-12-31,16823,346.71
2024-12-31,16825,320.56
2024-12-31,16826,146.39
2024-12-31,16828,159.71
2024-12-31,16829,118.38
2024-12-31,16830,300.16
2024-12-31,16831,449.75
2024-12-31,16833,354.28
2024-12-31,16835,289.94
2024-12-31,16838,347.4
2024-12-31,16839,684.66
2024-12-31,16842,257.62
2024-12-31,16847,311.95
2024-12-31,16848,369.34
2024-12-31,16849,228.41
2024-12-31,16850,380.43
2024-12-31,16853,251.75
2024-12-31,16855,341.05
2024-12-31,16856,225.05
2024-12-31,16858,376.36
2024-12-31,16859,390.79
2024-12-31,16860,680.18
2024-12-31,16861,245.98
2024-12-31,16862,143.62
2024-12-31,16863,189.06
2024-12-31,16866,102.6
2024-12-31,16867,424.69
2024-12-31,16868,267.53
2024-12-31,16870,244.72
2024-12-31,16873,790.89
2024-12-31,16876,380.47
2024-12-31,16879,426.09
2024-12-31,16880,414.64
2024-12-31,16883,459.2
2024-12-31,16885,193.63
2024-12-31,16888,235.89
2024-12-31,16890,1098.67
2024-12-31,16891,181.79
2024-12-31,16892,299.59
2024-12-31,16896,239.69
2024-12-31,16898,862.94
2024-12-31,16901,185.82
2024-12-31,16902,161.02
2024-12-31,16903,276.57
2024-12-31,16908,669.29
2024-12-31,16910,470.09
2024-12-31,16912,479.21
2024-12-31,16913,495.41
2024-12-31,16917,310.03
2024-12-31,16919,225.46
2024-12-31,16920,196.49
2024-12-31,16921,127.53
2024-12-31,16928,406.34
2024-12-31,16929,330.23
2024-12-31,16931,285.41
2024-12-31,16932,410.42
2024-12-31,16934,210.45
2024-12-31,16935,448.92
2024-12-31,16937,405.95
2024-12-31,16939,321.19
2024-12-31,16940,354.39
2024-12-31,16941,189.83
2024-12-31,16943,212.27
2024-12-31,16945,388.11
2024-12-31,16947,116.73
2024-12-31,16948,236.18
2024-12-31,16949,199
2024-12-31,16950,498.59
2024-12-31,16951,332.59
2024-12-31,16954,243.78
2024-12-31,16956,489.67
2024-12-31,16957,204.51
2024-12-31,16958,192.01
2024-12-31,16961,397.74
2024-12-31,16964,334.18
2024-12-31,16966,278.46
2024-12-31,16968,328.86
2024-12-31,16972,512.1
2024-12-31,16974,372.15
2024-12-31,16975,506.56
2024-12-31,16979,249.1
2024-12-31,16980,537.52
2024-12-31,16981,392.88
2024-12-31,16988,287.8
2024-12-31,16990,150.47
2024-12-31,16991,280.63
2024-12-31,16992,288.58
2024-12-31,16994,494.23
2024-12-31,16996,291.71
2024-12-31,16999,299.12
2024-12-31,17000,424.84
2024-12-31,17001,269.97
2024-12-31,17003,145.49
2024-12-31,17004,315.18
2024-12-31,17007,427.73
2024-12-31,17013,210.61
2024-12-31,17014,321.35
2024-12-31,17019,209.93
2024-12-31,17023,449.93
2024-12-31,17024,303.99
2024-12-31,17027,293.97
2024-12-31,17028,399.75
2024-12-31,17029,137.89
2024-12-31,17030,439.87
2024-12-31,17031,489.3
2024-12-31,17032,525.78
2024-12-31,17033,204.41
2024-12-31,17034,802.88
2024-12-31,17035,203.17
2024-12-31,17036,519.93
2024-12-31,17038,425.37
2024-12-31,17039,258.35
2024-12-31,17040,583.78
2024-12-31,17041,303.04
2024-12-31,17042,394.85
2024-12-31,17047,408.67
2024-12-31,17050,528.78
2024-12-31,17052,206.92
2024-12-31,17057,351.08
2024-12-31,17059,764.39
2024-12-31,17061,532.92
2024-12-31,17073,338.25
2024-12-31,17075,604.15
2024-12-31,17077,564.95
2024-12-31,17078,333.36
2024-12-31,17079,406.64
2024-12-31,17081,260.44
2024-12-31,17082,110.45
2024-12-31,17083,927.88
2024-12-31,17084,472.01
2024-12-31,17085,403.22
2024-12-31,17087,172.06
2024-12-31,17091,217.27
2024-12-31,17095,561.79
2024-12-31,17096,247.16
2024-12-31,17098,170.68
2024-12-31,17100,553.01
2024-12-31,17101,144.63
2024-12-31,17102,195.13
2024-12-31,17103,504.73
2024-12-31,17105,339.88
2024-12-31,17107,193.63
2024-12-31,17110,303.16
2024-12-31,17111,300.93
2024-12-31,17117,322.97
2024-12-31,17121,498.65
2024-12-31,17123,477.83
2024-12-31,17124,251.8
2024-12-31,17127,502.33
2024-12-31,17128,462.7
2024-12-31,17131,446.28
2024-12-31,17135,265.07
2024-12-31,17136,491.34
2024-12-31,17137,201.02
2024-12-31,17138,303.18
2024-12-31,17144,291.2
2024-12-31,17147,404.43
2024-12-31,17150,143.32
2024-12-31,17152,170.37
2024-12-31,17153,348.33
2024-12-31,17154,701.26
2024-12-31,17160,268.21
2024-12-31,17162,465.8
2024-12-31,17163,341.03
2024-12-31,17168,409.62
2024-12-31,17170,163.77
2024-12-31,17171,237.97
2024-12-31,17173,252.99
2024-12-31,17174,356.67
2024-12-31,17175,658.49
2024-12-31,17176,266.57
2024-12-31,17177,631.6
2024-12-31,17179,274.63
2024-12-31,17180,229.16
2024-12-31,17183,191.94
2024-12-31,17184,205.29
2024-12-31,17186,469.63
2024-12-31,17187,431.72
2024-12-31,17190,630.26
2024-12-31,17191,387.62
2024-12-31,17193,232.66
2024-12-31,17197,192.74
2024-12-31,17198,390.6
2024-12-31,17199,181.3
2024-12-31,17200,345.14
2024-12-31,17205,322.03
2024-12-31,17206,236.96
2024-12-31,17207,273.69
2024-12-31,17209,363.45
2024-12-31,17212,207.84
2024-12-31,17214,178.19
2024-12-31,17215,338.79
2024-12-31,17220,252.18
2024-12-31,17222,821.61
2024-12-31,17223,148.41
2024-12-31,17224,258.4
2024-12-31,17226,252.93
2024-12-31,17229,275.47
2024-12-31,17231,183.97
2024-12-31,17232,319.88
2024-12-31,17234,250.48
2024-12-31,17235,309.84
2024-12-31,17236,178.46
2024-12-31,17239,505.05
2024-12-31,17241,210.92
2024-12-31,17242,241.76
2024-12-31,17243,306.69
2024-12-31,17246,215.56
2024-12-31,17247,262.28
2024-12-31,17251,317.39
2024-12-31,17252,258.85
2024-12-31,17253,320.2
2024-12-31,17255,460.24
2024-12-31,17257,503.08
2024-12-31,17258,231.55
2024-12-31,17263,510.24
2024-12-31,17266,235.09
2024-12-31,17268,624.72
2024-12-31,17270,446.79
2024-12-31,17272,525.49
2024-12-31,17275,332.8
2024-12-31,17278,282.25
2024-12-31,17280,170.56
2024-12-31,17283,472.59
2024-12-31,17284,206.09
2024-12-31,17286,303.07
2024-12-31,17289,791.16
2024-12-31,17294,244.83
2024-12-31,17295,171.96
2024-12-31,17297,386.88
2024-12-31,17299,302.69
2024-12-31,17301,189.91
2024-12-31,17307,313.68
2024-12-31,17310,378.69
2024-12-31,17311,485.24
2024-12-31,17313,128
2024-12-31,17314,224
2024-12-31,17321,462.81
2024-12-31,17324,277.2
2024-12-31,17326,321.18
2024-12-31,17328,551.15
2024-12-31,17330,156.46
2024-12-31,17332,274.57
2024-12-31,17335,388.38
2024-12-31,17338,304.43
2024-12-31,17339,457.94
2024-12-31,17340,353.96
2024-12-31,17341,504.57
2024-12-31,17342,318.02
2024-12-31,17345,280.45
2024-12-31,17346,428.9
2024-12-31,17347,370.42
2024-12-31,17351,372.49
2024-12-31,17353,482.27
2024-12-31,17355,144.66
2024-12-31,17356,140.66
2024-12-31,17357,221.73
2024-12-31,17358,396.65
2024-12-31,17359,161.75
2024-12-31,17360,538.09
2024-12-31,17361,343.65
2024-12-31,17362,721.5
2024-12-31,17363,742.56
